Gene,Transcript
215283,433260
208003,385268
206181,332567
270777,605338
206944,384217
202433,365563
250973,508999
266255,580479
253033,517224
226554,446207
259546,560873
265007,581194
170122,382500
258885,557174
200872,364002
230990,444792
230990,412405
226846,428761
266984,588366
233640,418755
264922,583532
260619,563737
266276,584576
265368,577752
225801,440529
237841,421795
249839,510070
265855,581410
235544,451072
250850,509911
267762,589818
236534,440551
235312,445258
259461,559213
125385,354277
271397,603272
218125,406413
237816,422213
271725,607019
236612,439851
237256,437662
232920,426358
256818,537053
260100,569583
233460,418340
261411,569833
259343,559781
259343,560973
259343,560851
259343,559277
228422,558175
228422,427835
228422,557899
236400,454921
232881,430654
238257,424582
256874,544332
233036,440620
200037,363167
222281,410349
233137,429493
233137,593237
233137,588557
233137,430809
233137,592157
233137,588403
233137,588314
227840,423658
212377,391075
271298,605565
166128,321437
166128,558990
166128,558119
166128,559927
166128,559006
166128,448330
227952,455326
184586,452750
236526,439529
251715,515906
256386,539876
235292,455132
199282,362412
230437,442389
226617,433345
228941,429033
237306,456856
235698,414718
206922,384195
175063,356455
175063,335046
175063,243893
175063,352551
175063,372568
175063,496085
175063,405520
232179,415057
233048,456265
233242,426946
220981,408054
237325,490865
228069,432119
199381,362511
200502,363632
237594,433071
232041,437000
269931,602702
228292,404812
230870,393804
216070,401251
124091,243913
234265,432244
236972,423401
236972,420287
101166,355937
101166,371033
101166,463057
101166,466051
206784,384057
238288,431980
261539,567326
261539,564614
261539,565084
261539,562666
261539,569138
261539,566666
261539,567450
261539,569331
261539,566832
224648,452923
271426,603234
200267,363397
236156,455954
265959,581553
226263,431407
264255,582257
201253,364383
166763,509801
167220,300605
167220,588183
167220,588861
167220,587841
167220,590815
167220,591480
167220,586546
167220,590481
167220,588940
167220,591268
167220,587388
167220,592591
167220,591671
206697,383970
225956,420044
187988,434597
187988,344067
229708,420129
236811,432206
221328,408401
224853,443621
224853,452852
230188,422509
212247,390945
154723,400099
154723,400094
154723,284971
154723,457143
154723,400090
154723,400087
154723,400093
154723,486002
230935,456781
228295,430033
234160,413915
234187,418670
235532,419499
239923,493457
233111,409159
206617,383890
199570,362700
171448,373656
171448,373654
227563,427702
232701,413857
201287,364417
259372,558086
259372,559698
124103,481560
124103,371328
227927,448536
227927,605675
232454,452964
226240,423629
104047,403028
104047,557968
104047,559223
104047,558653
104047,561188
104047,557988
104047,560735
104047,559164
104047,560632
104047,559405
104047,251250
104047,329873
104047,415425
259543,559211
240791,431728
226055,425324
213950,430953
259594,558141
259594,558153
88882,380605
213839,436507
235914,455291
235914,439451
259610,559428
236678,446691
236678,595711
236678,594461
236678,596240
236678,451336
236678,601480
236678,600832
236678,597518
251745,515936
213714,371325
237832,441428
200026,363156
227321,437913
259692,560054
259692,560097
238313,459319
199803,362933
223716,422554
201180,364310
201136,364266
259445,559299
222500,410568
225254,443069
238494,459182
225181,453972
259622,558741
212111,390822
215165,443005
222521,410589
225944,418778
224274,392855
212170,390868
206812,384085
229511,420145
225622,438507
226665,415208
205771,446479
205771,439564
205771,381680
205771,416302
205771,429276
237487,448149
221448,408521
266534,579276
104140,220507
243085,451357
226229,457002
214249,451540
200494,363624
176007,377689
223880,434832
235208,443141
259785,566355
259785,563256
259785,566781
259785,438558
140564,268171
140564,559353
140564,560824
140564,558794
140564,560018
225203,440094
273036,562942
228809,425939
140157,337451
140157,398013
140157,539711
140157,359727
140157,560039
140157,561072
140157,559571
140157,560205
140157,560762
140157,398014
259898,564800
236985,422574
261553,563635
261553,570285
272934,566538
212165,390863
272904,567428
251955,516146
267228,602459
267228,602926
267228,588705
220540,402970
250989,504791
267764,590649
238833,458943
225345,565670
225345,424993
266905,587659
261105,568302
261105,568735
232241,378574
261694,564001
261694,561985
261694,569475
261694,566603
261694,563699
261694,563384
261694,565998
261694,569837
264269,584252
228444,422931
232333,457576
204860,471864
204860,484285
204860,377680
230902,424489
263849,581563
234537,412768
202260,365390
223458,436872
265128,585251
230495,434165
261206,565815
221220,408293
266696,577641
154727,354828
154727,400075
154727,487266
233625,425405
237557,445359
224933,448806
263895,583579
212555,391253
252725,516916
243274,468302
87510,201031
87510,416606
87510,544508
212232,390930
264908,579275
264971,577786
228467,444791
118903,426582
218902,447474
263916,580150
234680,422626
229262,429853
233873,424827
265496,581232
265496,410758
226625,453646
202093,365223
227343,439981
124203,371030
228002,436565
206602,383875
271454,605859
101470,372555
101470,372557
234509,449339
104142,220509
104142,558855
104142,558474
271982,607313
243695,425044
238390,458922
265182,580060
138613,560890
138613,559744
138613,261879
138613,380343
138613,380340
138613,560353
138613,559971
138613,558631
138613,559823
138613,560716
206589,383862
273271,609934
264912,582799
236051,422231
236051,450627
236051,448470
236051,593933
236051,596342
221792,408865
223758,429555
252597,516788
264464,582983
229046,445197
207282,384552
200391,363521
251713,515904
215112,465257
215112,597685
267444,590640
273091,610276
227973,451079
232943,432363
234107,458495
224038,427327
267674,591105
185607,418351
229521,428716
266720,579715
11454,456584
11454,373647
11454,459903
11454,317419
11454,402311
11454,426918
11454,485090
11454,493854
11454,475607
11454,468760
11454,474707
11454,480054
11454,373643
267322,589499
231140,423499
252635,516826
224347,457528
224347,456280
199719,362849
224055,423136
134049,256433
237259,436848
251992,516183
203578,366388
206800,384073
198416,602828
198416,266116
198416,377618
252139,516330
230010,457009
230010,412241
203411,366232
227922,450718
201668,364798
203576,366387
266325,578708
200527,363657
252403,516594
267196,591362
225579,422405
237282,423033
237282,594642
267511,588476
241536,423634
236474,416567
267591,587055
268819,599266
240663,465317
252422,516613
267695,586227
265137,584920
251997,516188
230281,428578
221529,408602
225511,367276
225511,417983
225511,416438
225511,438322
225511,430945
225511,421234
225511,444476
225511,434944
225995,412467
225419,395517
239780,498296
124205,337938
124205,311585
124205,371025
124205,395654
124205,371028
128917,557876
128917,249749
128917,559440
266087,580763
267713,588916
225529,448922
214612,415286
234377,607862
234377,605996
234377,606187
234377,607205
234377,606124
234377,606429
234377,607860
234377,607220
234377,430549
234377,606376
234377,560209
234377,444769
234377,606803
234377,560584
264134,578930
249336,503949
226368,437349
232388,435844
232388,411646
232388,608034
236584,416647
198326,361033
198326,380585
198326,554164
225597,434519
225597,597221
243702,494527
228534,433614
221806,408879
232136,431038
233379,435281
234375,452634
243035,493031
233993,428285
236133,452933
241690,380593
233324,419888
229249,414743
229249,438327
238996,459125
180777,579292
180777,358984
180777,580206
180777,320584
180777,447268
225273,420908
225273,560795
225273,560062
225273,558037
101144,395863
101144,395864
101144,476877
101144,460817
101144,450594
101144,433911
101144,463939
101144,524700
101144,530870
235625,435156
185020,451450
185020,333554
271386,603392
179935,412553
179935,455340
179935,454749
215474,425639
215474,400404
258713,603872
258713,380589
200686,363816
229865,429803
261230,563070
261230,562358
261230,568627
261230,567182
261230,569521
261230,564412
261230,565252
261230,567814
261230,568220
261230,564339
261230,563089
261230,566867
261230,564740
273148,609087
224686,452014
233628,425251
264669,584556
236717,415471
237550,466501
237550,393394
235996,446849
271776,607269
263868,580901
179447,319682
236247,454256
188394,373642
259206,548121
237109,418453
221748,408821
215142,399669
216017,401198
172785,356521
172785,475990
172785,382447
172785,487575
172785,314367
172785,465014
172785,464198
172785,495302
172785,462513
172785,475411
172785,498044
172785,489272
172785,377447
172785,431099
172785,483817
172785,382393
172785,382389
172785,377400
224809,414425
225427,446391
236115,457003
188384,549901
188384,342039
232675,435992
232675,600889
232675,598694
232675,593770
232675,609610
232675,608476
232675,608187
232675,609846
239183,459229
265605,577458
215357,400121
235283,432614
229530,456945
241341,433824
204844,604146
204844,355345
203575,366386
239120,459075
230584,432974
196274,360440
236361,445963
233895,432334
233895,412571
233895,426012
203574,366385
237138,437109
203573,366384
236277,452282
236931,429748
203572,366383
230323,411605
230323,414877
243268,440061
236992,424633
236992,454660
250130,508195
226670,416374
236742,426439
252496,516687
264055,581586
259499,559034
241054,470758
261610,565959
268342,600961
225417,443692
227256,453549
259595,558047
227354,456602
227354,606584
227354,606049
227354,607864
229500,445304
232623,450936
229471,450268
265191,581820
243810,460400
259335,560685
242871,493105
264879,582087
200792,363922
264158,583240
213384,393781
232132,457171
229007,448649
259563,561324
225551,447622
223781,411776
270793,603571
227676,450187
252045,516236
213669,442640
264361,461220
252950,517141
228858,450779
229011,457858
225803,437558
186842,334165
229175,427918
234104,432942
231757,427006
231757,601076
132635,474714
132635,487501
132635,360652
132635,356872
132635,448755
132635,439542
179523,560750
179523,313807
179523,559356
179523,558323
179523,560049
228433,435600
202398,365528
231391,440883
225127,593272
225127,455890
225127,420705
227862,448627
238220,411943
234138,456641
226683,429776
235065,421023
238197,458479
238197,440052
238197,455170
237625,435814
259659,558006
231222,439608
243935,429787
243935,444803
206957,384230
224427,444036
234407,419990
234407,538713
229246,456588
207098,384370
232360,427911
270415,603842
238980,401112
259479,562107
259479,564140
259479,558556
259479,561384
227757,454622
227757,420356
227084,415013
260094,567258
229309,458480
228961,424837
198566,421476
198566,458742
222486,410554
237148,446367
214182,607242
214182,393073
229707,429280
269692,598909
237099,426437
231511,450937
270400,603093
175387,262160
175387,402690
175387,586040
175387,591214
175387,587353
175387,587269
175387,586514
175387,587421
175387,586487
175387,589877
175387,585978
175387,356825
222791,410859
234720,423669
215037,399480
226108,411517
224188,441973
228597,457501
232239,449433
232447,438536
229273,443558
233349,446314
204837,454645
226370,433074
264356,584478
226317,424926
104043,558498
104043,559726
104043,559829
104043,560479
104043,557955
104043,558906
104043,558203
104043,560354
104043,560161
104043,561385
104043,559998
104043,561104
104043,558458
104043,558959
104043,560437
104043,558024
104043,558829
104043,284509
252724,516915
207012,384285
232798,436337
228241,430903
232252,445967
184961,429522
165209,530364
165209,478973
165209,471564
165209,496533
165209,348403
165209,360998
165209,407982
165209,492885
165209,479114
165209,447404
214181,397726
187984,473204
187984,465736
187984,460854
187984,338192
187984,464387
187984,492083
187984,375504
237846,414297
261297,562134
261297,563735
261297,567569
261297,561601
261297,565606
261297,569401
261297,562198
261297,562427
182511,416779
182511,328850
182511,470152
182511,414248
182511,481665
182511,559355
182511,394302
182511,452243
182511,464684
182511,443697
182511,394300
182511,444422
182511,497945
182511,494259
182511,448367
182511,496379
182511,462476
182511,450438
231879,429528
230804,434123
170113,337435
170113,437912
170113,559448
170113,561183
170113,557930
170113,560069
170113,560105
170113,538684
228136,425632
233528,457672
233528,609962
236966,442149
228074,446970
54796,371263
54796,345868
54796,371260
54796,418127
54796,494972
228473,445283
225679,417418
232636,607309
228871,424841
228871,536653
228824,450888
228824,436290
228824,441617
228824,453832
228824,606590
88970,445992
88970,246027
88970,457464
88970,447448
88970,428699
88970,451772
88970,419359
